question_name,url_id
"중선이 교선1으로 다 인정되는 건가요?? 졸업요건 보면 사상과 역사, 사회와문화, 융합과 창업, 자연과 과학기술, 세계와 지구촌 중 3개 영역 15학점 듣는거거든요 근데 교선1 중에 위 영역 아니면 중선으로 인정 안되는거예요? 교선1이면 그냥 중선으로 인정되는건가요?",/134998040
"이번학기 겨우 학점 꽉채운 13학번 할배인데 계속 블랙보드에 뜨네요...
이거 들어야 뭐 졸업요건 되는건가요?ㅠㅠ",/134622471
참고로 필자는 작년에 세사봉1 pass함. 전세계적으로 코로나 바이러스가 퍼진 팬데믹 상황에서 졸업요건인 세사봉1을 폐지해야된다고 생각하면 공감눌러주시면 감사하겠습니다.,/133992857
"선택적 패논패 반대 근거로 내놓은 대답.

학생의 의견을 묵살하는 근거.

교육학도로서, 상당히 구시대적 발언이라고 생각한다.

단순지식 전달의 강의식 수업에 노출된 학생들의 모습을 보며

미래 교육에 대한 논문 10에 9은
교수를 더이상 가르치거나 평가하는 자로 보지 않는다.

그저 학생을 지도하는 자, 코치로 전망할 뿐이다.

평행한 수업환경 조성을 위해

교수 중심 수업에서 벗어나고자
학생 중심 수업을 외치는 현 상황에서

세종 대학교는 이것을 빌미로
플립러닝,토론 수업을 졸업요건으로 넣어놓은 것 아닌가?

교권에 대한 도전이라는 텍스트.

여전히 학생보다 교수가 위라는,

그러므로 점수를 부여하는 교수의 권위에
도전하지 말라는 의도로 보일 뿐이다.",/127926575
"왜 졸업요건 강의를 75명만 듣게해
뭐 고등학교 방과후도아니고 ㅅㅂ 갸짜증나",/125700548
"토익 유효기간이 2년인디

난 지금 새내긴데

지금따면 장학금말고는 의미없는거 아냐 ??",/125272555
"작년까지는 우리학과 졸업요건이

전공기초교양 6학점
전공필수 24학점
전공선택 48학점이였거든?

근데 올해 올라온 수강편람 보니까 전공기초교양 과목중 한 과목이 지정해제 되어서 전공필수 과목으로 변경되었어.

그래서

전공기초교양 3학점
전공필수 24학점
전공선택 48학점이 되었단 말야?

근데 나는 그 과목을 이전에 들었었고,전공필수과목도 이미 24학점을 다 채워놨어.

그럼 그 과목 3학점은 전공선택과목으로 들어가는거야?




지금

전공기초 6학점
전공필수 24학점
전공선택 33학점인데

바뀌면

전공기초 3학점
전공필수 24학점
전공선택 36학점 되는겨?",/124614762
"듣고싶은 과목 있으면 학점 넘쳐도 들어도 되나
인턴때문에ㅠ
졸업요건 이수학점 다 채워도 넘쳐도 ㄱㅊ지??",/124578890
"저거 사진에 있는 토익,토스 등등 다 따야 졸업가능인가요 아니면 하나만 하면되는건가요?ㅠㅠ",/124389619
ㅈㄱㄴ,/122608351
"우리과 졸업요건이 전필 30학점이란 말이야?

근데 올해 ㄱㅊㄱㅈㅅㅎ이라는 과목이 생겻는데

이게 또 전필이네?

그래서 요건은 30 인데 과목은 33이 된거야ㄷㄷ

그럼 혹시 한과목은 안들어도 요건

충족되는건가?",/119565357
공대생인데 개인적으로 (쓸모없다고 느껴지는?)고전인증보다 시간과 노력이 더 필요하더라도 졸업논문이 졸업요건이였으면 좋겠음,/119190935
"1. 블보 시스템이 구려서 고작 600명 듣는
수업 (+600명이 같은날 제출할리도 없고)
표절검사를 못해서 표절검사가 며칠씩 걸림.
카피킬러도 30분이면 결과나오는걸.
근데 또 표절률 25퍼 넘으면 빵점이래서
재제출해야되는데 뭔 표절률을 알아야
수정을 하지. 그리고 설령 수정했다고 해도
그 수정본 표절률은 대체 언제 나올지는
상상에 맡김 존나 내년에 나올듯

2.1번에서 말한 기가막히는 표절률 정체
사건에 대해서 담당교수라는 사람이 자기가
해줄 수 있는게 없다고 니들이 서버 안터지게 빨리내지그랬냐고 탓을 돌림
학생들이 제출기한을 넘긴것도 아니고,
제출마감 10분 전에 이러는것도 아니고
제출한지 3일이넘어가는데. 그리고 뭔
교수한테 뚝딱뚝닥 블보 고쳐달라는 것도 아니고 뭐 시스템 담당자한테 이야기를 하던
상황을 고려해서 제출기한을 늘려달라는건데 해줄수잇는게 없다고 내뺌

3.다른 고강 분반과 다르게 기말고사에
책 4권을 다 읽어야 풀수,쓸수 있는 레포트? 서술형을 낸다고 함. 당장 중간 레포트만 해도 다른 분반은 요약문이 끝인데
서고강3은 요약문+ 책사서 읽어야 쓸수있는
레포트 한장 더있음. 이거야 당장 하기싫고
그럴 수있지만 사실 교수입장에서는 낼수도 있는 과제라고 생각함. 근데 여기서 문제는
서고강3 분반만 이걸함. 결국 이 고강으로
얻어가는건 졸업요건 패스에 1학점으로
다 똑같은데 해야되는 과제 + 시험 양이 다름. 어느나라 형평성이야 이건?

4. 난 메일보낸적도없는데 왜 자꾸 노란 글씨로 혼나는지 모르겠음",/119148117
중핵 필수 학점이 15학점인데 나열된 과목들을 보면 15학점을 넘어요. 그럼 나열된 과목들 중에 선택해서 15학점 채우면 졸업요건 채울 수 있나요?,/116218094
"졸업요건 못채우면 4년채워도 졸업 못하는건가요? 그러면 1년 더 다니거나 하는걸까요?

만약 A란 과목을 재수강하게되면
A과목의 전 점수하고 재수강해서 받은점수 전부 총학점에 들어가는건가요?",/115276228
졸업학점 계산하려고 하는데 전에 그런거 있었던걸로 기억해서... 혹시 아직도 있나?,/114874083
편입생 전필 33 전섴 33인데 수강 제한 몇과목 이상 생겨야 전필 36 전선 30로 바뀜??,/114344434
졸업연구와 진로 이거 꼭 들어야지 졸업할 수 있어?? 취업역량개발은 꼭 들어야하는데 편람 읽어봤더니 아닌거같아서..,/111404971
"내가 4학년 1학기때 남은 9학점을 다 들어서 졸업요건을 다 채울거 같은데 그러면 2학기는 안다니고 바로 졸업되나? 아니면 다음해 2월에 졸업하는건가..?
궁금하넹 ㅠㅠ
그리고 9학점들어도 등록금은 같지..?",/107495347
"너무 무책임하다고 생각해..
나 만화애니 학생인데 당장에 나는 데뷔하는데 먼전데..
이번해에 졸업요건 채울 생각하니까 막막하다 ㅠ

최소한 옮겨올때 만애 디이노는 다른 소융대보다 여러가지 완화시켜줘야되는거 아니야?
결국 배우는건 미대랑 달라진거 1도 없고 학생들은 소융대라서 혜택보는거 하나도없는데 왜 코딩 교필이고 토익봐야되고 하는지 모르겠어..",/105321867
"졸업요건 평점이 몇점부터 인정이죠?
2.0맞나요?",/105033090
"그냥 수강인원때문에 나눠 놓은거지??
사회봉사2해도 졸업요건 충족 되지??",/104466392
"그 많이들 종이들이 졸업유예도 하고 그러자나
근데 4-2끝내고 졸업요건 안맞춰서 졸업유예하면 어떻게 되는겨?
대학생 신분이지만 졸업은 안한? 휴학한것과 같은 상태인건가?",/104284542
"- 대진설
- 세사봉
- 세계사
- 고전독서
- 토익

말고 또 있나요?

Elp.코딩 이런건 일괄 신청되니 빼고요",/103757672
"제곧네
그 졸업요건에 교선1 15학점 들어야하는데
수강신청란에는 교선 1로 되어있고
에타랑 다른 곳은 교선2냐 왜 뭐가 맞아요??",/103554568
넘어가나요??,/101654833
??..,/101560417
있으면쓰냐?,/101552900
"졸업요건인데

나지금 전필 30 전선 35 인데

전필>전선으로 넘어가서
전필 24 전선 41 되는거 맞지 ? ?제바류ㅠ",/101330573
졸업요건슈벌,/100182742
지금 학적과 전화 오는 거 뭐야?ㅠ 중요한 일 있어서 일단 끊었는데 불안하다ㅠ 혹시 졸업요건 못 채웠나ㅠ,/100151124
우리 라인에서 ㅅㅂ 봉사가 졸업요건인 학교 있냐 아 짜증나,/100011180
"대형공과 졸업준비중인 종이인데

졸업요건이 명확하게 나온데가 없어서 학교내 검색하니까

한국어 졸업인증이라는게 뜨는데

나 수시논술전형으로 들어왔는데 이거 졸업요건맞음?

졸업하기 왤케 힘드냐 진짜",/99524009
"밑에 F 글쓴 학생임
지금 상황 솔직히 미칠거같아서
욕을먹든 웃음을 주든 비웃음을 받든
본인 상황 이해 못하는거 같아서
아무튼 써봄 본인 매우 심란함

3학년2학기 4학년1학기 학고받음

학적과 물어봤는데 졸업대상자들은 학고대상이안됨
졸업해야되니까

빡머가리 굴려서 고려해본 결과
현재 3아웃 제적 안받을 유일한 방법 = 졸업
이라고 판단함

진짜 꾸역꾸역 신청해서 졸업요건을 딱맞게채움
하지만 본인의 빡머가리의 힘으로 F 받음
F받으면 학점이 노인정
딱맞게채운 졸업요건에서 3학점 마이너스됨
= 졸업대상자가 못됨 = 본인 학고 받게됨

3학고 제적제도는 알거라고 판단하고 설명마치겠음

할수있는 일 : 교수님한테 가서 제발 D0 비는수밖에없음

성공시 - 스무스하게 학고회피하고 행복졸업
실패시 - 3학점 하나때문에 졸업못하고 제적받고 1년뒤에 재입학해서 해결못한 졸업요건인 3학점짜리 하나 듣고 쌉손해졸업

심란 ㅇㅈ? ㅇㅇㅈ",/98013269
"말 그대로 내년 1월에 입대를 합니다.
시간을 헛되이 낭비하는 건 싫어서 책을 읽고 있는데요.
고전독서 처럼 방학기간에도 졸업요건을 충족하거나 학교생활에 도움이 될 수 있는 활동이 있을까요?",/97696553
이번에 진짜 졸업해야하는데 혹시 뭐 안했을까봐 불안하네,/96527364
"나 편입생인데 우린 중필 그런거 안들어도되거둔
전공 한개 재수강 못해서 중필로 학점세탁가능??중필은 졸업요건에서 추가로 듣는거임!!!!!아님 싸강으로 세탁가능??


아글구 마지막으로 재수강 4-5개해야되긴한데 이거땜에 한하기 더다니는거 오바지.....??",/95795264
"취업역량개발론 안들음;;
14학번이야;; 뻐팅기고있는데 왠지 휴학신청하라고 문자
왔었거든 개강초에.. 유예면 연락 안올텐데 왜 굳이 휴학하라고 왔지? 라고 생각했었는데

존나 이제 알았어..... 진짜 좆됐어...
계절학기로 잘 안열리지?
1학점 패논패 들으러 60만원내고 정규학기 다니는거 개오바잖아...",/93607936
"거의 따는김에 스펙겸
문과는 거의 900이상은 다 가지고 가니?",/90486177
편입하면 졸업요건 안채워도 되나요?,/90064185
"지금 편람읽고 있는데 좀 해깔리는게 있어서...

예를들어
현재 내가 전자공학과 이고
경영학과로 복수전공을 하려고 해.

그러면
1. 전자공학과의 복수전공시 이수학점
(전필 15 전선 24 총 39학점)
+
경영학과의 복수전공시 이수학점
(전필 15 전선 24 총 39학점)
+
아무 교양과목
으로 합해서
졸업요건인 140점을 만족 시키면 된다는건가?

아니면

2. 전자공학과 졸업요건 140점 (원래 그대로)
+
경영학과의 복수전공시 이수학점
(전필 15 전선 24 총 39학점)

이게 맞는건가??

그리고 또하나
부전공은
전자공학과 졸업요건 140점 (원래 그대로)
+
경영학과 24학점
이게 맞는건가?





도와줘ㅠ",/87978228
"14라 고전독서 통과하면 중필 1학점 준단말야?
근데 방학에 통과한건 기말끝나고 성적에 포함되서 나온대
지금 막학기 13학점 남았는데
그럼 고전독서에서 1학점 나올거 빼고 12학점만 신청하면 되는 부분이냐?
학적과도 고전독서 담당 하는곳도 애매하게 확답을 안주더라고",/87492615
서양고전은 졸업요건 다채웠는데 그냥 교양 학점으로 들을까말까?,/87346330
중필 중선 기교 자교 전필 전선 과목들 마다 취득해야하는 학점 어디서 볼수있니 ;-;,/87047836
"이제 막학기인데 졸업요건 다 충족시켰나 확인하려면

학적과? 과사? 세종 포털? 어떤걸로 체크해야하나요?",/86927026
2학년씩이나 돼서 이걸 모르는 게 레전드같긴 한데,/84819118
졸업요건 토익점수 넘어야 졸업 가능한가요?,/84290555
어디서 보냐 ㅠㅠ,/84285093
더들으면 교양으로 학점빠짐?? 어떻게되는고야,/84166786
"졸업요건 만족했어도 졸업안하고 추가학기로 수업들을수있나...?? 재수강하고싶은 과목이 1학기꺼라서ㅠㅠ
사람들이 보통 하는 졸업유예는 수업은 안듣고 학생신분만 유지하는거 같던데..
아는사람 댓글부탁해!!!",/83952198
알랴줘,/83780693
지금 졸업요건계산하면서 봤는데 강의시간표랑 수업계획표에는 전필로 구분되어있는게 기이수성적조회하면 전선으로 떠서 졸업학점이 안맞아ㅜㅜㅜ 이럴수있는걸까..? 학적과전화도안받아 ㅜㅜㅜ힝,/80522726
"글을 시작하기에 앞서 본인 소개를 하자면, 수능 영어가 상대평가였던 시절 3~4등급이었고 1,2학년때 배운 잉컴(현재의 elp, erp같은 것)을 제외하면 근 5년간 영어공부라곤 전무한 씹틀딱 화석 졸업예정자이다.
졸업요건에 영어점수가 있다는 것은 익히 알고 있어 언젠간 토익을 봐야 한다고 생각은 하고 있었지만
몇달만 빡세게 공부하면 금방 오른다
700점 정도는 그냥 봐도 나온다
등 영잘알 새끼들의 사탕발림에 넘어가 토익시험을 차일피일 미루다 막학기가 되어 진짜 그냥 보러 갔는데 420점이라는 경이로운 점수가 나왔다. 이는 마치 공대 과탑이 공부 좆도 안한 고딩에게 수학 개좆밥임ㅋ이라고 한 것과 같았고 토익의 ㅌ도 모르는 본인은 아니나 다를까 참교육을 당했다. 토익이란 시험이 한 달에 2번밖에 없고 결과도 존나게 늦게 나와서 좆됨을 짐작하고 공부를 해서 졸업인증을 하기엔 시간이 없었고 그대로 수료생의 길을 걷게 되었다.
본교의 수료시스템에 대해 간단히 설명하면, 수료는 흔히 말하는 졸업유예로 영어점수 빼고 모든 졸업요건을 달성한 상태를 말한다. 수료상태는 수업은 다 들은 상태이기 때문에 수강신청이 불가능하고 증명서 발급기에서 재학증명서 대신 졸업예정증명서가 발급된다. 또한 수료는 1차와 2차가 있는데 첫 수료 학기가 1차이고 그 학기에도 영어인증을 하지 않으면 자동으로 2차로 등업을 하게 된다. 하지만 영어인증을 계속 하지 않으면 영원한 수료로 남는 것은 아니고 학교 입장에서도 돈도 안 내는 고인물새끼들은 빨리 사라져주는게 이득이기에 수료 2차 상태에서도 영어점수를 안 내면 강제로 졸업을 시켜버린다.
본론으로 돌아와서, 한 학기의 시간이 생겼으니 공부 열심히 해야징ㅋ 하고 토익 공부를 알아보던 찰나 모 중견기업에서 취업제의가 들어와 기회를 덥썩 물어 취업을 하게 되었다. 존나게 바쁜 신입사원 생활을 보내다 보니 어느덧 5월이 되어있었는데, 위에서 말했듯 수료생은 수강신청을 못 하지만 본인은 그때까지만 해도 그것을 모르고 있었기에 '걍 토익 안 되면 계절학기에 intensive english(들으면 영어인증 면제시켜주는 고전특강같은 수업) 듣지 뭐'라는 마인드로 토익공부를 씹대충했다. 아니나다를까 480점이라는 개병신점수가 나왔지만 계절학기를 들으면 된다는 생각으로 위기감이라고는 1도 없이 지냈다.
대망의 계절학기 수강신청날, 수강신청 2분 전까지 학사정보시스템 화면이 평소와 다를 것이 없기에 뭔가 좆됨을 짐작하고 학적과에 전화를 걸었는데 수료생은 수강신청이 불가능하다는 것을 알고 절망에 빠졌다.
졸업예정자 신분으로 직장에 들어가서 상사가 졸업하면 졸업증명서를 내야 한다고 신신당부를 했는데 졸업이 불가능해져서 최악의 경우 직장에서 짤릴 위기에 처한 것이었다. 부랴부랴 다른 시험이 뭐가 있는지 알아봤더니 오픽이란 시험이 거의 매일 있고 결과 발표도 빨리 나서 이거라도 봐야겠다 하고 좀 알아보고 신청을 했다.
오픽은 크게 9단계(Novice low/mid/high, Intermediate low/mid 1 2 3/high, Advanced low)로 이루어져 있는데 본교의 오픽 졸업요건은 IL(Intermediate Low)이다. 대충 서핑을 해본 결과 Novice는 사람새끼가 아니라는 의견이 대다수였고 회사 동료중 호주에 몇 년 살다 온 동료가 있는데 그 사람도 나 정도면 IL받을 수 있다고 안심을 시켜줬지만 토익때도 영잘알새끼들에게 빅 통수를 맞은 경험이 있기 때문에 일주일간 나름 열심히 준비했다.
오픽은 시험 시작 전에 대충 관심사 조사를 하고 맞춤 질문들이 나오는데 돌발문제로 내가 선택하지 않은 관심사 질문도 나오곤 한다. 본인은 무난하게 산책, 걷기운동, 음악감상 등을 좋아한다고 답했다. 하지만 자기소개 이후 받아든 첫 질문은
한국 과학기술의 변천사에 대해 서술해보시오(영어로)
???????
첫 질문부터 돌발질문이 들어와서 멘붕이 온 본인은 '음.....', 'give me a second please'(오픽에서 뜸들이는건 굉장한 마이너스 요인이라 시간이 필요하면 차라리 이렇게 말해야 한다)를 시전하며 스타트부터 개망하고 출발했다. 그러고 받은 두 번째 질문은
당신은 mp3플레이어를 구매하려고 합니다. 친구에게 2~3가지 질문을 하세요.(상황극)
아니 씨팔 누가 요즘 시대에 mp3를 산다고 이딴 문제를 내나 하고 역시나 말같지도 않은 대답을 했다. 초장에 거지같은 문제들이 잇달아 나와서 멘탈이 박살난 본인은 이후 질문마다 give me a second please를 연발하며 시험을 씹 조지고 좆됐다는 생각으로 결과발표만을 기다렸다.
대망의 결과발표날, 점심에 떡볶이를 먹으며 떨리는 마음으로 조회를 한 결과 딱 졸업요건인 IL이 떠서 기쁨의 환호성과 함께 그대로 학교로 달려가 졸업인증을 하고 현재 졸업만을 기다리고 있다.
토익 700쯤은 껌인 본교 대다수의 학생들에게 본인은 개병신새끼로 보이겠지만 소수의 학생들에게 도움이 됐으면 한다. 아 물론 오픽은 토익보다 조금 더 비싸다.

3줄요약
오픽
봐라
제발",/80394180
"그 졸업요건에 고전독서 10권읽고 내는거 있잖아 수업으로도 듣고 하는거
그거 재외국민은 그런 요건 없는거 사실이야;??",/80347040
학점 너무 낮아서 추가학기다니려고하는데 신청제야?? 아니면 졸업요건을 못채우면되는거야??,/80202523
"우선 대학원 진학의 목적은 내 학부4학년부터 전공공부를 좀 더 해보고싶은 생각도 있었고 학벌세탁의 목적도 분명 없다고는 말 못하겠다.
대학원졸이라는 최종학력에도 끌렸다.
전공은 기계공학이고 평점은 3점 후반대. 전공평점은 4점턱걸이. sky는 아니고, 그밑 라인의 대학원에 진학하였다.

모교인 세종대를 절대 폄하하는것은 아니다 다만 대학원 진학후 현 학교의 학부생들 커리큘럼이나 수업방식 등을 보면 확실히 세종대는 갈길이 멀구나 라는것을 느낀다.
(댓글 토대로 수정 : 그래도 내가 재학중일 당시보다 나아지고 있음을 댓글을 통해 보았다. 내 시각은 내가 재학중이던 당시를 기준으로 했기 때문에, 졸업이후 변화를 알지 못 하였음. 눈먼 화석의 한계다. 사과한다. 미안하다.)
나열해 보자면.

1. 교수진
2. 판서위주의 수업
3. 졸업논문,캡디의 부재

정도로 나열할 수 있겠다.

필자의 전공은 기계공학이며 본인의 과에 해당되는 사항을 적은 것이니 해당되지 않는 학과는 알아서 필터링 하기 바람.

1. 교수진
세종대를 보자.
4대역학수업만 하더라도
각 역학에서 기계과 교수님 네분을 떠올릴수 있다.
그만큼 각 분야의 기본기가 되는 수업마저도 교수진이 부족하다.
필자가 다니는 학교를 보면 각 4대역학 교수님들이 적게는2분 많게는 5분이 계시고 담당하는 연구실의 분야는 다르지만, 그 분야에 공통분모를 갖고 있는 수업들을 전부 담당하신다.
단적인 예로
세종대는 동역학의 경우에 곽관웅 교수님의 제어,메카트로닉스 연구실이 유일한데, 보통 이 분야에는, 메카트로닉스, 로보틱스, 진동, 제어, 동역학 등 뿌리는 같지만 분야가 다른 교수님들이 여럿 계시다.
그리고 그래야만 한다.
즉, 학생들의 선택의 폭이 너무 없다는것.

2. 판서위주의 수업
필자는 설계수업을 많이 들어본 편에 속하지만, 보통 설계나 프로젝트, 실험이 포함된 수업은, 학생들 사이에서 기피하는 분위기가 많이 보인다.
왜냐면 존나게 번거롭고 좃같고 성가시거든, 그렇기에 그냥 듣지 않으면 그만이고 나는 이것이 매우 안좋은 분위기라고 생각한다.
설계수업이 번거롭고 좃같고 성가신건 사실이지만, 그만큼 뼈가되고 살이된다.
이건 진짜다.
자꾸 곽관웅 교수님의 예를 들게 되는데, 자동제어를 들어본 학생들이면 알겠지만, 판서수업위주로 중간고사 기말고사가 시행되고 그 외적으로 텀 프로젝트까지 진행된다.
보통 진동학을 듣고 나가떨어져서, 자동제어는 안 듣는 애들을 많이 보았는데, 그중 하나는 텀 프로젝트 때문일것이다.
타대학원 와보니 이것이 일반적인 수업 방식이더라.
이러한 프로젝트 수업들이 결국 졸업생들의 아웃풋을 만든다고 생각하는데, 같은 4년제 졸업이어도 수많은 프로젝트 과목을 경험하며 명문대 나온 학생들과 아닌 학생들이 차이가 나는것은 당연하다고 본다.
이미 짜여진 커리큘럼, 수업방식을 바꿔달라고 할 수는 없는 노릇이니
설계수업, 프로젝트수업 제발 힘들어도 들어라.
힘들다는 주변사람들 말에 지레 겁먹지말고 들어보고 판단해라.
그래도 남는게 없었다고 생각이들면... 미안하다... 적어도 난 있었다.

3. 졸업논문, 캡디의 부재
이 사항은 2와도 조금 관련있는 문제이다.
우선 세종대 공대에는 졸업여건에 졸업논문,졸업작품이 없다.
(댓글을 토대로 수정첨부 : 캡디가 생긴것은 몰랐다. 매우 긍정적인 변화라고 생각)
졸업논문이나 작품을 만들기위해선 기본적인 프로그래밍 언어(C, C++, python)나, MATLAB, CAD, 아두이노, 라즈베리 파이등
다양한 지식과 활용능력이 필요한데, 이런것들을 굳이 시도하지 않더라도, 전공학점, 그리고 토익점수만 채우면 졸업을 시켜준다.
결국 배워서 써먹어볼 기회가 없다는것, 아무리 전공지식을 A+를 받았다 한들, 몇학기 지나면 잊혀지게 되어있다.
(물론 전공책 다시 찾아보면 금방 기억나긴한다.)
배운걸 활용해볼 수 있는 환경을 졸업논문이나 작품을 통해 강제적으로라도 만들어 놔야 한다고 생각한다. 안그러면 안하게 되니까.

역시 뼈가되고 살이된다.
하지만 세종대 공대 졸업요건에는 졸논이 없다.
굳이 안써도 졸업시켜준다는데, 굳이 고생할 흑우가 어디있겠는가? 나 같아도 안 한다.
다만 너가 편하게 있는 시간에 다른학교 학부생들은 밤새가면서 졸논쓰려고 고군분투 하고 있다는걸 명심하고 나중에 후회말고, 학부때 고생해라.


내입으로 말하기 부끄럽지만, 내 나름 학업에 충실했다고 생각하고, 내 전공지식이 대학원에 와서 탄탄한 기본기가 될거라 생각했다.
실제로도 그러하였고 대학원 라이프역시도 아주 만족스럽다.
아무리 학벌로 차별하지 않는 분위기가 깔려있는 시대가 되었지만.
명문대라고 다 잘하는것도 아니고, 서울 중하위권 지거국이라고 무조건 명문대보다 못하는것도 아니지만.
하지만 평균적으로 전자와 후자는. 똑같은 4년을 보낸것은 절대 아닐거다.
그렇기에 본인 스스로가 열심히 해야한다고 생각한다.
그러기 쉽지 않다는것을 잘 알지만, 적어도 꿀빨면서 졸업할 생각은 본인의 미래에 별반 도움이 되지 않을것 이란걸 명심하길 바란다.
학부 편하게 보내고 졸업후에도 집에서 쉬면서 편하게 보내고싶지 않다면.


내가 생각해도 엄청나게 알아주는 명문대 대학원을 진학한 것도 아니고, 몇계단 위의 학교로 올라온것 뿐이지만,
소위 명문대 설포카연고 급의 학교는 이거보다 더하면 더했지 덜할것이라고는 생각하지 않고 쓴 글이기도 하다.
불과 몇 계단 위의 학교임에도 불구하고, 몸으로 느끼게되는 현실이며
왜 명문대가 명문대고, 명문대생이 왜 명문대생인지를 알고.
자신을 긍정적인 방향으로 채찍질 하길 바란다.


혹 대학원 진학에 관심있는 사람이라면 질문 환영.
쓰다보니 길어졌는데, 그럼에도 읽어준 사람들에게 심심한 감사의 말씀을 전합니다.

ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
핑프들이 좀 많은거같아서, 자동응답기가 된것만 같은 기분이야.
그동안 쪽지받았던 질문답변 캡쳐해서 올림.
이 안에서 해결되는 사항, 어떻게 준비하면 될까요? 하는 질문은 그만 하도록하자.",/79483553
"수강편람봐도 몇학기전까지 내야한다는걸못찾겟네요
고전독서처럼 7학기이전에 내야하는건가요?",/65345418
